purchase_date,category,sub_category,quantity,price,promo_code,total_price,sales_after_promo
2022-12-04,Fashion Wanita,Jaket Parka Wanita,1,129270,NOT_USED,129270,
2022-12-04,Fashion Pria,Hoodie  Pria,1,199999,NOT_USED,199999,
2022-12-04,Medicine,Obat Alergi,2,269425,GRATIS_ONGKIR,538850,533850
2022-12-04,Fashion Wanita,Blazer Wanita,3,249000,END_YEAR,747000,732000
2022-12-05,Kitchen Equipment,Sarung Kulkas,1,155000,END_YEAR,155000,140000
2022-12-05,Fashion Pria,Jaket Pria,1,124900,GRATIS_ONGKIR,124900,119900
2022-12-05,Fashion Wanita,Cardigan Wanita,1,37900,GRATIS_ONGKIR,37900,32900
2022-12-05,Kitchen Equipment,Pompa Galon,2,24900,END_YEAR,49800,34800
2022-12-05,Make-up,Foundation,3,135290,END_YEAR,405870,390870
2022-12-05,Medicine,Obat Batuk & Pilek,2,25000,NOT_USED,50000,
2022-12-05,Medicine,Obat Herbal,1,275000,END_YEAR,275000,260000
2022-12-05,Fashion Pria,Jaket Pria,3,138500,GRATIS_ONGKIR,415500,410500
2022-12-05,Fashion Pria,Hoodie  Pria,2,199999,END_YEAR,399998,384998
2022-12-05,Kitchen Equipment,Timbangan Dapur,2,149000,END_YEAR,298000,283000
2022-12-05,Make-up,Bedak Wajah,2,149650,NOT_USED,299300,
2022-12-05,Kitchen Equipment,Regulator & Penghemat Gas,2,94000,GRATIS_ONGKIR,188000,183000
2022-12-05,Medicine,Obat Diabetes,2,275000,GRATIS_ONGKIR,550000,545000
2022-12-05,Electronics,Laser Pointer,3,159000,NOT_USED,477000,
2022-12-05,Kitchen Equipment,Pompa Galon,1,9900,NOT_USED,9900,
2022-12-05,Electronics,Mesin Absensi,1,400000,GRATIS_ONGKIR,400000,395000
2022-12-05,Medicine,Obat Sakit Kepala & Demam,1,24250,END_YEAR,24250,9250
2022-12-05,Medicine,Obat Alergi,2,18693,GRATIS_ONGKIR,37386,32386
2022-12-05,Make-up,Bedak Wajah,2,65700,NOT_USED,131400,
2022-12-05,Fashion Wanita,Hoodie Wanita,1,129900,GRATIS_ONGKIR,129900,124900
2022-12-05,Medicine,Obat Batuk & Pilek,1,44900,NOT_USED,44900,
2022-12-05,Electronics,Mesin Absensi,1,415000,GRATIS_ONGKIR,415000,410000
2022-12-05,Kitchen Equipment,Regulator & Penghemat Gas,2,79000,END_YEAR,158000,143000
2022-12-05,Electronics,Mesin Jilid,2,52700,END_YEAR,105400,90400
2022-12-05,Kitchen Equipment,Timbangan Dapur,1,299999,GRATIS_ONGKIR,299999,294999
2022-12-05,Fashion Pria,Hoodie  Pria,3,65000,END_YEAR,195000,180000
2022-12-05,Fashion Wanita,Blazer Wanita,1,49400,NOT_USED,49400,
2022-12-05,Medicine,Obat Sakit Kepala & Demam,3,70800,GRATIS_ONGKIR,212400,207400
2022-12-05,Medicine,Obat Sakit Kepala & Demam,3,10000,GRATIS_ONGKIR,30000,25000
2022-12-05,Fashion Pria,Jaket Pria,3,125100,GRATIS_ONGKIR,375300,370300
2022-12-05,Electronics,Mesin Hitung Uang,3,894000,GRATIS_ONGKIR,2682000,2677000
2022-12-05,Make-up,BB cream,3,19500,NOT_USED,58500,
2022-12-05,Medicine,Obat Sakit Kepala & Demam,2,7500,END_YEAR,15000,0
2022-12-05,Medicine,Obat Sakit Kepala & Demam,2,15700,NOT_USED,31400,
2022-12-05,Fashion Pria,Vest Pria,3,319900,NOT_USED,959700,
2022-12-05,Make-up,Cushion,3,189000,NOT_USED,567000,
2022-12-05,Fashion Wanita,Jacket Wanita,3,138500,NOT_USED,415500,
2022-12-05,Kitchen Equipment,Dispenser Air,2,1415000,NOT_USED,2830000,
2022-12-05,Fashion Pria,Jaket Pria,3,199999,GRATIS_ONGKIR,599997,594997
2022-12-05,Kitchen Equipment,Pompa Galon,3,22000,GRATIS_ONGKIR,66000,61000
2022-12-05,Fashion Pria,Jaket Pria,1,199999,END_YEAR,199999,184999
2022-12-05,Fashion Pria,Jaket Pria,3,132500,GRATIS_ONGKIR,397500,392500
2022-12-05,Electronics,Laser Pointer,1,55000,GRATIS_ONGKIR,55000,50000
2022-12-05,Medicine,Obat Lainnya,3,52000,GRATIS_ONGKIR,156000,151000
2022-12-05,Electronics,Layar Proyektor,3,99000,GRATIS_ONGKIR,297000,292000
2022-12-05,Fashion Pria,Jaket Pria,3,130000,END_YEAR,390000,375000
2022-12-05,Medicine,Obat Herbal,2,46942,GRATIS_ONGKIR,93884,88884
2022-12-05,Fashion Wanita,Vest Wanita,3,45500,END_YEAR,136500,121500
2022-12-06,Fashion Wanita,Blazer Wanita,2,75900,END_YEAR,151800,136800
2022-12-06,Electronics,Laser Pointer,1,107000,NOT_USED,107000,
2022-12-06,Fashion Pria,Jaket Pria,2,159000,NOT_USED,318000,
2022-12-06,Kitchen Equipment,Sarung Kulkas,2,155000,END_YEAR,310000,295000
2022-12-06,Medicine,Obat Diabetes,1,275000,END_YEAR,275000,260000
2022-12-06,Medicine,Obat Jerawat,2,51682,END_YEAR,103364,88364
2022-12-06,Make-up,Setting Spray,1,45900,GRATIS_ONGKIR,45900,40900
2022-12-06,Make-up,Foundation,1,99000,NOT_USED,99000,
2022-12-06,Fashion Wanita,Hoodie Wanita,1,93980,GRATIS_ONGKIR,93980,88980
2022-12-06,Make-up,Bedak Wajah,3,48960,END_YEAR,146880,131880
2022-12-06,Medicine,Obat Lainnya,2,18455,GRATIS_ONGKIR,36910,31910
2022-12-06,Electronics,Mesin Laminating,2,84690,NOT_USED,169380,
2022-12-06,Make-up,Cushion,1,168750,GRATIS_ONGKIR,168750,163750
2022-12-06,Medicine,Obat Sakit Kepala & Demam,2,15700,END_YEAR,31400,16400
2022-12-06,Fashion Pria,Jaket Pria,2,125000,NOT_USED,250000,
2022-12-06,Kitchen Equipment,Timbangan Dapur,2,52000,GRATIS_ONGKIR,104000,99000
2022-12-06,Fashion Wanita,Hoodie Wanita,2,56900,NOT_USED,113800,
2022-12-06,Fashion Wanita,Jacket Wanita,3,358000,END_YEAR,1074000,1059000
2022-12-06,Make-up,Bedak Wajah,1,27000,END_YEAR,27000,12000
2022-12-06,Electronics,Laser Pointer,2,55000,GRATIS_ONGKIR,110000,105000
2022-12-06,Fashion Pria,Hoodie  Pria,3,195000,GRATIS_ONGKIR,585000,580000
2022-12-06,Medicine,Obat Sakit Kepala & Demam,3,10000,GRATIS_ONGKIR,30000,25000
2022-12-06,Electronics,Mesin Jilid,3,52700,GRATIS_ONGKIR,158100,153100
2022-12-06,Kitchen Equipment,Regulator & Penghemat Gas,1,94000,NOT_USED,94000,
2022-12-06,Fashion Wanita,Blazer Wanita,2,65000,NOT_USED,130000,
2022-12-06,Fashion Wanita,Jacket Wanita,2,130000,NOT_USED,260000,
2022-12-06,Fashion Pria,Hoodie  Pria,2,199999,GRATIS_ONGKIR,399998,394998
2022-12-06,Kitchen Equipment,Alat Pembuka Kaleng,2,35000,END_YEAR,70000,55000
2022-12-06,Make-up,Foundation,3,98750,GRATIS_ONGKIR,296250,291250
2022-12-06,Fashion Pria,Vest Pria,2,319900,NOT_USED,639800,
2022-12-06,Fashion Pria,Sweater Pria,3,72500,GRATIS_ONGKIR,217500,212500
2022-12-06,Fashion Wanita,Cardigan Wanita,1,55000,NOT_USED,55000,
2022-12-06,Medicine,Obat Lainnya,3,18455,END_YEAR,55365,40365
2022-12-06,Fashion Wanita,Cardigan Wanita,2,50000,END_YEAR,100000,85000
2022-12-06,Make-up,Setting Spray,3,157500,END_YEAR,472500,457500
2022-12-06,Medicine,Obat Sakit Kepala & Demam,1,15700,GRATIS_ONGKIR,15700,10700
2022-12-06,Make-up,Cushion,3,145000,GRATIS_ONGKIR,435000,430000
2022-12-06,Kitchen Equipment,Water Purifier,3,2850000,GRATIS_ONGKIR,8550000,8545000
2022-12-06,Electronics,Mesin Jilid,1,525,GRATIS_ONGKIR,525,-4475
2022-12-06,Fashion Wanita,Blazer Wanita,1,89900,NOT_USED,89900,
2022-12-06,Fashion Wanita,Coat Wanita,1,220000,END_YEAR,220000,205000
2022-12-06,Kitchen Equipment,Timbangan Dapur,3,149000,GRATIS_ONGKIR,447000,442000
2022-12-06,Kitchen Equipment,Regulator & Penghemat Gas,3,94000,GRATIS_ONGKIR,282000,277000
2022-12-06,Medicine,Obat Sakit Kepala & Demam,2,24250,NOT_USED,48500,
2022-12-06,Electronics,Kartu RFID,3,1690,END_YEAR,5070,-9930
2022-12-07,Medicine,Obat Lainnya,2,14800,END_YEAR,29600,14600
2022-12-07,Electronics,Kartu RFID,3,1670,END_YEAR,5010,-9990
2022-12-07,Make-up,Setting Spray,1,66900,END_YEAR,66900,51900
2022-12-07,Medicine,Obat Pencernaan & Penyakit Lainnya,3,145000,GRATIS_ONGKIR,435000,430000
2022-12-07,Electronics,Laser Pointer,1,107000,GRATIS_ONGKIR,107000,102000
2022-12-07,Make-up,Concealer & Color Corrector,3,22900,GRATIS_ONGKIR,68700,63700
2022-12-07,Fashion Wanita,Blazer Wanita,1,75900,GRATIS_ONGKIR,75900,70900
2022-12-07,Fashion Wanita,Jaket Parka Wanita,2,129270,NOT_USED,258540,
2022-12-07,Make-up,Cushion,3,98750,GRATIS_ONGKIR,296250,291250
2022-12-07,Electronics,Laser Pointer,2,56000,END_YEAR,112000,97000
2022-12-07,Kitchen Equipment,Pompa Galon,1,34000,GRATIS_ONGKIR,34000,29000
2022-12-07,Make-up,Face Primer,1,81180,GRATIS_ONGKIR,81180,76180
2022-12-07,Fashion Wanita,Cardigan Wanita,1,47000,GRATIS_ONGKIR,47000,42000
2022-12-07,Make-up,Face Primer,2,58000,GRATIS_ONGKIR,116000,111000
2022-12-07,Electronics,Laser Pointer,1,55000,END_YEAR,55000,40000
2022-12-07,Electronics,Mesin Jilid,3,23500,NOT_USED,70500,
2022-12-07,Make-up,Bedak Wajah,3,159000,GRATIS_ONGKIR,477000,472000
2022-12-07,Make-up,Bedak Wajah,3,77250,END_YEAR,231750,216750
2022-12-07,Kitchen Equipment,Rak Dapur,3,22900,NOT_USED,68700,
2022-12-07,Electronics,Mesin Absensi,2,480000,GRATIS_ONGKIR,960000,955000
2022-12-07,Medicine,Obat Herbal,2,230000,NOT_USED,460000,
2022-12-07,Fashion Pria,Vest Pria,1,69000,GRATIS_ONGKIR,69000,64000
2022-12-07,Electronics,Laser Pointer,3,47888,NOT_USED,143664,
2022-12-07,Electronics,Mesin Jilid,1,31100,NOT_USED,31100,
2022-12-07,Electronics,Laser Pointer,1,107000,NOT_USED,107000,
2022-12-07,Electronics,Mesin Jilid,1,41990,GRATIS_ONGKIR,41990,36990
2022-12-07,Electronics,Mesin Hitung Uang,3,894000,NOT_USED,2682000,
2022-12-07,Kitchen Equipment,Pompa Galon,2,68888,GRATIS_ONGKIR,137776,132776
2022-12-07,Medicine,Obat Kulit,2,168999,GRATIS_ONGKIR,337998,332998
2022-12-07,Fashion Pria,Jaket Pria,1,65000,END_YEAR,65000,50000
2022-12-07,Electronics,Laser Pointer,2,55000,NOT_USED,110000,
2022-12-07,Medicine,Obat Sakit Kepala & Demam,1,7000,NOT_USED,7000,
2022-12-07,Fashion Pria,Jaket Pria,3,65000,NOT_USED,195000,
2022-12-07,Fashion Wanita,Jacket Wanita,3,155000,GRATIS_ONGKIR,465000,460000
2022-12-07,Electronics,Mesin Laminating,1,199900,END_YEAR,199900,184900
2022-12-07,Kitchen Equipment,Pompa Galon,2,68888,NOT_USED,137776,
2022-12-07,Kitchen Equipment,Water Purifier,2,2850000,NOT_USED,5700000,
2022-12-07,Fashion Pria,Jaket Pria,1,124900,GRATIS_ONGKIR,124900,119900
2022-12-08,Medicine,Obat Batuk & Pilek,3,25500,NOT_USED,76500,
2022-12-08,Fashion Pria,Jaket Pria,2,125100,END_YEAR,250200,235200
2022-12-08,Medicine,Obat Herbal,3,36999,NOT_USED,110997,
2022-12-08,Medicine,Obat Sakit Kepala & Demam,2,70800,END_YEAR,141600,126600
2022-12-08,Kitchen Equipment,Dispenser Air,3,1415000,GRATIS_ONGKIR,4245000,4240000
2022-12-08,Electronics,Mesin Penghancur Kertas,2,231000,GRATIS_ONGKIR,462000,457000
2022-12-08,Fashion Wanita,Jacket Wanita,2,56900,END_YEAR,113800,98800
2022-12-08,Fashion Wanita,Cardigan Wanita,1,49500,GRATIS_ONGKIR,49500,44500
2022-12-08,Electronics,LED Proyektor,1,2920000,GRATIS_ONGKIR,2920000,2915000
2022-12-08,Kitchen Equipment,Regulator & Penghemat Gas,3,79000,GRATIS_ONGKIR,237000,232000
2022-12-08,Fashion Pria,Jaket Pria,2,150000,GRATIS_ONGKIR,300000,295000
2022-12-08,Medicine,Obat Alergi,1,27887,END_YEAR,27887,12887
2022-12-08,Medicine,Obat Kulit,2,40684,NOT_USED,81368,
2022-12-08,Electronics,Mesin Jilid,3,31100,NOT_USED,93300,
2022-12-08,Kitchen Equipment,Pompa Galon,1,22000,END_YEAR,22000,7000
2022-12-08,Medicine,Obat Herbal,3,170000,END_YEAR,510000,495000
2022-12-08,Kitchen Equipment,Regulator & Penghemat Gas,2,65500,NOT_USED,131000,
2022-12-08,Electronics,Mesin Penghancur Kertas,1,1699000,GRATIS_ONGKIR,1699000,1694000
2022-12-08,Fashion Wanita,Blazer Wanita,2,57500,GRATIS_ONGKIR,115000,110000
2022-12-08,Fashion Wanita,Cardigan Wanita,1,47000,END_YEAR,47000,32000
2022-12-08,Fashion Pria,Jaket Pria,2,119000,NOT_USED,238000,
2022-12-08,Fashion Pria,Hoodie  Pria,1,4999000,GRATIS_ONGKIR,4999000,4994000
2022-12-08,Make-up,Face Primer,2,58000,GRATIS_ONGKIR,116000,111000
2022-12-08,Electronics,Laser Pointer,1,56000,NOT_USED,56000,
2022-12-08,Make-up,Setting Spray,3,59000,GRATIS_ONGKIR,177000,172000
2022-12-08,Fashion Wanita,Jacket Wanita,1,155000,END_YEAR,155000,140000
2022-12-08,Make-up,Contour & Bronzer,1,59000,END_YEAR,59000,44000
2022-12-08,Kitchen Equipment,Regulator & Penghemat Gas,1,60000,GRATIS_ONGKIR,60000,55000
2022-12-08,Kitchen Equipment,Timbangan Dapur,1,68888,END_YEAR,68888,53888
2022-12-08,Make-up,Bedak Wajah,1,69000,END_YEAR,69000,54000
2022-12-08,Fashion Pria,Jaket Pria,1,169000,END_YEAR,169000,154000
2022-12-08,Fashion Wanita,Cardigan Wanita,1,39900,GRATIS_ONGKIR,39900,34900
2022-12-08,Medicine,Obat Herbal,1,120000,NOT_USED,120000,
2022-12-08,Make-up,Concealer & Color Corrector,2,139000,NOT_USED,278000,
2022-12-08,Make-up,Blush On,3,42660,GRATIS_ONGKIR,127980,122980
2022-12-08,Fashion Pria,Vest Pria,1,260000,NOT_USED,260000,
2022-12-08,Kitchen Equipment,Water Purifier,3,449000,END_YEAR,1347000,1332000
2022-12-08,Kitchen Equipment,Dispenser Air,2,1439000,END_YEAR,2878000,2863000
2022-12-08,Fashion Pria,Jaket Pria,2,169000,GRATIS_ONGKIR,338000,333000
2022-12-08,Electronics,Laser Pointer,3,39900,GRATIS_ONGKIR,119700,114700
2022-12-08,Kitchen Equipment,Pompa Galon,1,36000,GRATIS_ONGKIR,36000,31000
2022-12-08,Medicine,Obat Sakit Kepala & Demam,1,24250,NOT_USED,24250,
2022-12-08,Electronics,Mesin Jilid,3,52700,GRATIS_ONGKIR,158100,153100
2022-12-08,Kitchen Equipment,Rak Dapur,3,169000,END_YEAR,507000,492000
2022-12-08,Kitchen Equipment,Pompa Galon,1,9900,NOT_USED,9900,
2022-12-08,Kitchen Equipment,Pompa Galon,1,59900,GRATIS_ONGKIR,59900,54900
2022-12-08,Electronics,Kartu RFID,3,1670,END_YEAR,5010,-9990
2022-12-08,Make-up,Cushion,3,120250,GRATIS_ONGKIR,360750,355750
2022-12-08,Medicine,Obat Lainnya,3,19425,END_YEAR,58275,43275
2022-12-08,Kitchen Equipment,Pompa Galon,2,34000,END_YEAR,68000,53000
2022-12-09,Medicine,Obat Batuk & Pilek,1,69900,GRATIS_ONGKIR,69900,64900
2022-12-09,Fashion Pria,Hoodie  Pria,2,74000,GRATIS_ONGKIR,148000,143000
2022-12-09,Medicine,Obat Sakit Kepala & Demam,3,217999,END_YEAR,653997,638997
2022-12-09,Kitchen Equipment,Timbangan Dapur,2,29900,NOT_USED,59800,
2022-12-09,Fashion Pria,Jaket Pria,1,160000,END_YEAR,160000,145000
2022-12-09,Make-up,Face Primer,3,103500,GRATIS_ONGKIR,310500,305500
2022-12-09,Fashion Pria,Vest Pria,2,260000,NOT_USED,520000,
2022-12-09,Medicine,Obat Lainnya,2,72500,GRATIS_ONGKIR,145000,140000
2022-12-09,Medicine,Obat Alergi,3,18693,GRATIS_ONGKIR,56079,51079
2022-12-09,Make-up,Bedak Wajah,1,72680,END_YEAR,72680,57680
2022-12-09,Electronics,Mesin Kasir,1,499000,GRATIS_ONGKIR,499000,494000
2022-12-09,Electronics,Mesin Jilid,1,41990,NOT_USED,41990,
2022-12-09,Make-up,Bedak Wajah,3,25000,NOT_USED,75000,
2022-12-09,Kitchen Equipment,Alat Pembuka Kaleng,1,55550,NOT_USED,55550,
2022-12-09,Make-up,Face Primer,3,58000,END_YEAR,174000,159000
2022-12-09,Medicine,Obat Batuk & Pilek,2,24500,END_YEAR,49000,34000
2022-12-09,Make-up,Bedak Wajah,1,25600,END_YEAR,25600,10600
2022-12-09,Fashion Wanita,Hoodie Wanita,3,129900,GRATIS_ONGKIR,389700,384700
2022-12-09,Medicine,Obat Sakit Kepala & Demam,1,12125,END_YEAR,12125,-2875
2022-12-09,Kitchen Equipment,Pompa Galon,1,2380,GRATIS_ONGKIR,2380,-2620
2022-12-09,Kitchen Equipment,Rak Dapur,3,279000,END_YEAR,837000,822000
2022-12-09,Fashion Wanita,Blazer Wanita,1,49400,GRATIS_ONGKIR,49400,44400
2022-12-09,Kitchen Equipment,Dispenser Air,1,1439000,END_YEAR,1439000,1424000
2022-12-09,Medicine,Obat Herbal,1,65873,END_YEAR,65873,50873
2022-12-09,Electronics,Mesin Kasir,3,375000,NOT_USED,1125000,
2022-12-09,Make-up,Foundation,1,62000,GRATIS_ONGKIR,62000,57000
2022-12-09,Fashion Wanita,Vest Wanita,1,150000,END_YEAR,150000,135000
2022-12-09,Fashion Pria,Jaket Pria,1,129000,NOT_USED,129000,
2022-12-09,Fashion Pria,Vest Pria,1,75999,END_YEAR,75999,60999
2022-12-09,Fashion Wanita,Blazer Wanita,3,130000,END_YEAR,390000,375000
2022-12-09,Kitchen Equipment,Timbangan Dapur,2,165000,NOT_USED,330000,
2022-12-09,Fashion Wanita,Vest Wanita,2,31500,GRATIS_ONGKIR,63000,58000
2022-12-09,Electronics,Mesin Jilid,3,525,NOT_USED,1575,
2022-12-09,Electronics,Mesin Penghancur Kertas,3,1000,END_YEAR,3000,-12000
2022-12-09,Fashion Wanita,Blazer Wanita,1,139000,GRATIS_ONGKIR,139000,134000
2022-12-09,Fashion Pria,Jaket Pria,1,185000,GRATIS_ONGKIR,185000,180000
2022-12-09,Medicine,Obat Batuk & Pilek,3,21500,END_YEAR,64500,49500
2022-12-09,Make-up,Bedak Wajah,2,27000,END_YEAR,54000,39000
2022-12-09,Make-up,Cushion,3,19900,END_YEAR,59700,44700
2022-12-09,Fashion Pria,Jaket Pria,2,65000,GRATIS_ONGKIR,130000,125000
2022-12-09,Make-up,Cushion,3,135100,NOT_USED,405300,
2022-12-09,Fashion Wanita,Cardigan Wanita,3,50000,NOT_USED,150000,
2022-12-09,Medicine,Obat Herbal,1,65873,NOT_USED,65873,
2022-12-09,Medicine,Obat Herbal,2,46942,GRATIS_ONGKIR,93884,88884
2022-12-09,Fashion Pria,Hoodie  Pria,2,229000,NOT_USED,458000,
2022-12-09,Fashion Pria,Jaket Pria,2,199999,END_YEAR,399998,384998
2022-12-10,Electronics,Laser Pointer,1,55000,GRATIS_ONGKIR,55000,50000
2022-12-10,Fashion Pria,Jaket Pria,1,185000,GRATIS_ONGKIR,185000,180000
2022-12-10,Kitchen Equipment,Regulator & Penghemat Gas,1,85000,NOT_USED,85000,
2022-12-10,Fashion Wanita,Jacket Wanita,2,155000,NOT_USED,310000,
2022-12-10,Electronics,Mesin Kasir,1,898000,NOT_USED,898000,
2022-12-10,Medicine,Obat Sakit Kepala & Demam,3,1850,NOT_USED,5550,
2022-12-10,Fashion Pria,Jaket Pria,1,185000,NOT_USED,185000,
2022-12-10,Electronics,Laser Pointer,1,56000,END_YEAR,56000,41000
2022-12-10,Medicine,Obat Herbal,1,115999,NOT_USED,115999,
2022-12-10,Fashion Pria,Jaket Pria,3,205000,GRATIS_ONGKIR,615000,610000
2022-12-10,Kitchen Equipment,Timbangan Dapur,3,57000,NOT_USED,171000,
2022-12-10,Kitchen Equipment,Timbangan Dapur,3,55000,GRATIS_ONGKIR,165000,160000
2022-12-10,Make-up,Bedak Wajah,2,115000,NOT_USED,230000,
2022-12-10,Kitchen Equipment,Dispenser Air,1,1449000,END_YEAR,1449000,1434000
2022-12-10,Kitchen Equipment,Pompa Galon,3,22000,NOT_USED,66000,
2022-12-10,Make-up,Concealer & Color Corrector,3,64150,GRATIS_ONGKIR,192450,187450
2022-12-10,Make-up,Face Primer,1,76000,END_YEAR,76000,61000
2022-12-10,Medicine,Obat Herbal,1,230000,GRATIS_ONGKIR,230000,225000
2022-12-10,Medicine,Obat Sakit Kepala & Demam,2,15700,GRATIS_ONGKIR,31400,26400
2022-12-10,Kitchen Equipment,Timbangan Dapur,2,218000,END_YEAR,436000,421000
2022-12-10,Electronics,Mesin Jilid,3,525,GRATIS_ONGKIR,1575,-3425
2022-12-10,Fashion Pria,Jaket Pria,1,150000,END_YEAR,150000,135000
2022-12-10,Electronics,Kartu RFID,2,130000,NOT_USED,260000,
2022-12-10,Make-up,Bedak Wajah,2,72680,END_YEAR,145360,130360
2022-12-10,Kitchen Equipment,Timbangan Dapur,1,62000,GRATIS_ONGKIR,62000,57000
2022-12-10,Medicine,Obat Batuk & Pilek,1,25500,NOT_USED,25500,
2022-12-10,Electronics,Mesin Absensi,2,415000,END_YEAR,830000,815000
2022-12-10,Fashion Pria,Hoodie  Pria,1,74000,END_YEAR,74000,59000
2022-12-10,Kitchen Equipment,Pompa Galon,1,110000,GRATIS_ONGKIR,110000,105000
2022-12-10,Kitchen Equipment,Timbangan Dapur,3,24500,END_YEAR,73500,58500
2022-12-10,Fashion Wanita,Cardigan Wanita,3,37900,END_YEAR,113700,98700
2022-12-10,Make-up,Concealer & Color Corrector,3,22900,END_YEAR,68700,53700
2022-12-10,Medicine,Obat Kulit,3,31000,GRATIS_ONGKIR,93000,88000
2022-12-10,Fashion Pria,Vest Pria,3,69000,NOT_USED,207000,
2022-12-10,Fashion Wanita,Jacket Wanita,3,46000,NOT_USED,138000,
2022-12-10,Kitchen Equipment,Timbangan Dapur,2,26888,END_YEAR,53776,38776
2022-12-10,Electronics,Mesin Kasir,1,3550000,NOT_USED,3550000,
2022-12-10,Fashion Wanita,Blazer Wanita,1,89900,GRATIS_ONGKIR,89900,84900
2022-12-10,Electronics,Mesin Jilid,3,41990,GRATIS_ONGKIR,125970,120970
2022-12-11,Make-up,Cushion,1,135100,NOT_USED,135100,
2022-12-11,Electronics,Mesin Jilid,1,31100,GRATIS_ONGKIR,31100,26100
2022-12-11,Make-up,Concealer & Color Corrector,3,64150,END_YEAR,192450,177450
2022-12-11,Fashion Pria,Jaket Pria,1,185000,NOT_USED,185000,
2022-12-11,Fashion Wanita,Blazer Wanita,3,59900,GRATIS_ONGKIR,179700,174700
2022-12-11,Fashion Pria,Sweater Pria,3,60500,NOT_USED,181500,
2022-12-11,Fashion Wanita,Sweater Wanita,3,54815,END_YEAR,164445,149445
2022-12-11,Medicine,Obat Sakit Kepala & Demam,2,217999,GRATIS_ONGKIR,435998,430998
2022-12-11,Fashion Wanita,Blazer Wanita,3,675000,GRATIS_ONGKIR,2025000,2020000
2022-12-11,Medicine,Obat Lainnya,3,112500,GRATIS_ONGKIR,337500,332500
2022-12-11,Medicine,Obat Herbal,1,170000,END_YEAR,170000,155000
2022-12-11,Medicine,Obat Herbal,1,46942,NOT_USED,46942,
2022-12-11,Make-up,Highlighter,2,32000,GRATIS_ONGKIR,64000,59000
2022-12-11,Medicine,Obat Pencernaan & Penyakit Lainnya,2,49575,END_YEAR,99150,84150
2022-12-11,Kitchen Equipment,Pompa Galon,2,59000,GRATIS_ONGKIR,118000,113000
2022-12-11,Make-up,Bedak Wajah,1,11990,GRATIS_ONGKIR,11990,6990
2022-12-11,Medicine,Obat Sakit Kepala & Demam,2,24250,GRATIS_ONGKIR,48500,43500
2022-12-11,Fashion Pria,Jaket Pria,1,95000,NOT_USED,95000,
2022-12-11,Make-up,Bedak Wajah,2,11990,GRATIS_ONGKIR,23980,18980
2022-12-11,Medicine,Obat Lainnya,3,52000,NOT_USED,156000,
2022-12-11,Medicine,Obat Herbal,2,115999,NOT_USED,231998,
2022-12-11,Electronics,Mesin Kasir,2,499000,GRATIS_ONGKIR,998000,993000
2022-12-11,Make-up,Setting Spray,1,59000,END_YEAR,59000,44000
2022-12-11,Kitchen Equipment,Timbangan Dapur,2,29900,NOT_USED,59800,
2022-12-11,Kitchen Equipment,Regulator & Penghemat Gas,3,74950,END_YEAR,224850,209850
2022-12-11,Kitchen Equipment,Alat Pembuka Kaleng,3,35000,NOT_USED,105000,
2022-12-11,Medicine,Obat Alergi,3,269425,NOT_USED,808275,
2022-12-11,Electronics,Laser Pointer,3,115000,END_YEAR,345000,330000
2022-12-11,Electronics,Mesin Absensi,2,480000,GRATIS_ONGKIR,960000,955000
2022-12-11,Fashion Wanita,Blazer Wanita,1,170050,NOT_USED,170050,
2022-12-11,Fashion Wanita,Jacket Wanita,1,138500,GRATIS_ONGKIR,138500,133500
2022-12-11,Fashion Pria,Jaket Pria,3,140000,NOT_USED,420000,
2022-12-11,Medicine,Obat Herbal,1,80000,NOT_USED,80000,
2022-12-11,Medicine,Obat Herbal,1,145000,NOT_USED,145000,
2022-12-11,Make-up,Foundation,1,99000,NOT_USED,99000,
2022-12-11,Fashion Wanita,Coat Wanita,1,220000,NOT_USED,220000,
2022-12-11,Medicine,Obat Pencernaan & Penyakit Lainnya,3,145000,NOT_USED,435000,
2022-12-11,Fashion Pria,Vest Pria,1,80000,END_YEAR,80000,65000
2022-12-11,Medicine,Obat Kulit,3,40684,END_YEAR,122052,107052
2022-12-11,Fashion Wanita,Blazer Wanita,2,139000,END_YEAR,278000,263000
2022-12-11,Kitchen Equipment,Regulator & Penghemat Gas,1,104000,END_YEAR,104000,89000
2022-12-11,Fashion Wanita,Cardigan Wanita,3,37900,END_YEAR,113700,98700
2022-12-11,Kitchen Equipment,Regulator & Penghemat Gas,1,97500,END_YEAR,97500,82500
2022-12-11,Fashion Wanita,Jacket Wanita,3,62400,END_YEAR,187200,172200
2022-12-11,Kitchen Equipment,Sarung Kulkas,1,35000,NOT_USED,35000,
2022-12-11,Electronics,Laser Pointer,3,55000,GRATIS_ONGKIR,165000,160000
2022-12-11,Make-up,Concealer & Color Corrector,2,35200,NOT_USED,70400,
2022-12-11,Fashion Wanita,Blazer Wanita,3,65000,GRATIS_ONGKIR,195000,190000
2022-12-11,Fashion Pria,Coat Pria,1,149900,NOT_USED,149900,
2022-12-11,Fashion Pria,Jaket Pria,3,130000,END_YEAR,390000,375000
2022-12-11,Fashion Pria,Hoodie  Pria,1,229000,END_YEAR,229000,214000
2022-12-11,Kitchen Equipment,Pompa Galon,1,26000,NOT_USED,26000,
2022-12-11,Electronics,Mesin Kasir,2,898000,GRATIS_ONGKIR,1796000,1791000
